scenario,sadness,joy,love,anger,fear,surprise
,0.014210708439350128,0.7863640189170837,0.013635680079460144,0.16633211076259613,0.01678859442472458,0.002668799599632621
,0.06901542842388153,0.4482710361480713,0.015845954418182373,0.2146938294172287,0.2406274974346161,0.011546285822987556
,0.11662609875202179,0.13954660296440125,0.0082620270550251,0.4488370418548584,0.2797267735004425,0.007001434452831745
,0.009940636344254017,0.9331634044647217,0.0030078026466071606,0.025409869849681854,0.02353062480688095,0.004947686567902565
,0.030030522495508194,0.30352887511253357,0.014659998938441277,0.5266692042350769,0.11649591475725174,0.008615540340542793
,0.06004932150244713,0.26587721705436707,0.012760331854224205,0.5457240343093872,0.10473763942718506,0.010851439088582993
,0.03181946650147438,0.19511395692825317,0.0075677502900362015,0.503284752368927,0.24330119788646698,0.01891292631626129
,0.09825032204389572,0.3305964469909668,0.010651984252035618,0.4090860188007355,0.13490356504917145,0.016511663794517517
,0.0729653611779213,0.5868655443191528,0.024022120982408524,0.24579685926437378,0.06183497980237007,0.008515146560966969
,0.04231789708137512,0.6708112359046936,0.0069826883263885975,0.21682779490947723,0.0562298521399498,0.006830574944615364
,0.04886550456285477,0.4040292501449585,0.009862278588116169,0.33119890093803406,0.19590073823928833,0.010143362917006016
,0.007821851409971714,0.9448037147521973,0.0035717864520847797,0.034363046288490295,0.006973511539399624,0.002466036006808281
,0.04812578856945038,0.2966427505016327,0.010737166740000248,0.4567192792892456,0.1721218079328537,0.015653207898139954
,0.06868822872638702,0.05602675676345825,0.005048152059316635,0.8501685261726379,0.01776963472366333,0.0022986445110291243
,0.03478145971894264,0.48561081290245056,0.007752914912998676,0.39026814699172974,0.07449153810739517,0.007095102686434984
,0.05301366373896599,0.6141107082366943,0.01232439186424017,0.249444842338562,0.06535270065069199,0.00575374998152256
,0.05813591182231903,0.7191957831382751,0.006186146754771471,0.12889529764652252,0.07886486500501633,0.008722042664885521
,0.017076242715120316,0.03385930135846138,0.005286917090415955,0.7590838670730591,0.17899714410305023,0.00569654768332839
,0.036048099398612976,0.26150497794151306,0.007243308704346418,0.42747142910957336,0.2597253620624542,0.008006799034774303
,0.02273339033126831,0.46373847126960754,0.006197161506861448,0.215810164809227,0.27402257919311523,0.017498226836323738
,0.10269864648580551,0.05605623871088028,0.0041843899525702,0.7669220566749573,0.0664798766374588,0.0036587959621101618
,0.008550655096769333,0.9416108727455139,0.0031102080829441547,0.03574546426534653,0.007601095363497734,0.0033816585782915354
,0.03715816140174866,0.36077940464019775,0.009968665428459644,0.3113768994808197,0.271365225315094,0.009351642802357674
,0.0839577242732048,0.40878650546073914,0.010899157263338566,0.164300799369812,0.30860939621925354,0.02344638668000698
,0.011407637968659401,0.05176122114062309,0.0036447602324187756,0.49454325437545776,0.43340280652046204,0.00524029228836298
,0.06194469332695007,0.20330430567264557,0.014699198305606842,0.6449600458145142,0.06554567813873291,0.009546064771711826
,0.028826339170336723,0.11303798109292984,0.013221358880400658,0.8212093114852905,0.021566644310951233,0.0021382977720350027
,0.020930688828229904,0.8652405142784119,0.005380562972277403,0.08390360325574875,0.021181954070925713,0.0033626772928982973
,0.024840710684657097,0.8537136316299438,0.0035997105296701193,0.05912214517593384,0.04720830172300339,0.011515580117702484
,0.021932093426585197,0.0844193696975708,0.005736613180488348,0.8488419651985168,0.03604581207036972,0.00302402232773602
,0.05980396270751953,0.20512503385543823,0.010728854686021805,0.6230781674385071,0.0933155044913292,0.007948440499603748
,0.042626459151506424,0.44072315096855164,0.00651185680180788,0.39493855834007263,0.08987131714820862,0.02532871998846531
,0.02285071462392807,0.07096748054027557,0.004973066505044699,0.7470621466636658,0.1486884504556656,0.005458109546452761
,0.03701558709144592,0.5299980640411377,0.008698268793523312,0.2743944525718689,0.1330544650554657,0.016839174553751945
,0.03804193437099457,0.09222803264856339,0.006357066333293915,0.5761233568191528,0.2765651345252991,0.010684520937502384
,0.06028503179550171,0.30147117376327515,0.008094308897852898,0.44835081696510315,0.16900557279586792,0.012793067842721939
,0.02915860526263714,0.8070752024650574,0.005803096108138561,0.07704881578683853,0.07028347998857498,0.01063085999339819
,0.5321457386016846,0.041921280324459076,0.005613442976027727,0.2579590380191803,0.15640205144882202,0.005958510097116232
,0.03827434405684471,0.8538106679916382,0.003188100177794695,0.08484365791082382,0.01543401088565588,0.004449065774679184
,0.08969654142856598,0.41751328110694885,0.00864461436867714,0.4363592565059662,0.0401633121073246,0.007622795645147562
,0.0786031037569046,0.18153218924999237,0.007667569909244776,0.24409686028957367,0.4772169291973114,0.01088342908769846
,0.13636212050914764,0.19279557466506958,0.01627076044678688,0.5606656670570374,0.08462841063737869,0.009277479723095894
,0.005120682530105114,0.9761565327644348,0.002582441084086895,0.011984439566731453,0.0030746166594326496,0.001081290072761476
,0.010466127656400204,0.04694052040576935,0.005132743623107672,0.8490231037139893,0.08469485491514206,0.0037426496855914593
,0.0657404288649559,0.20955048501491547,0.01290091872215271,0.2912120819091797,0.4094275236129761,0.01116854976862669
,0.011577392928302288,0.013862723484635353,0.0019826372154057026,0.9570877552032471,0.014476655051112175,0.0010128431022167206
,0.06040221452713013,0.05119055137038231,0.005479440558701754,0.8223592042922974,0.055722542107105255,0.004846031777560711
,0.0401112399995327,0.24251985549926758,0.007849853485822678,0.606469988822937,0.09584404528141022,0.007205004338175058
,0.018753167241811752,0.8881070613861084,0.006029824260622263,0.0434577651321888,0.03694572299718857,0.006706328131258488
,0.05863543227314949,0.10104053467512131,0.00527732539921999,0.7430264949798584,0.0826009139418602,0.009419277310371399
,0.044102542102336884,0.7392988204956055,0.01078943070024252,0.1504279524087906,0.04814448580145836,0.007236738223582506
,0.07564563304185867,0.5726858377456665,0.011474737897515297,0.1951097995042801,0.09732270240783691,0.047761354595422745
,0.0074378023855388165,0.02624746970832348,0.001854726462624967,0.030798232182860374,0.9262813925743103,0.00738038495182991
,0.03204105794429779,0.1539248377084732,0.007073488086462021,0.6340054273605347,0.16824325919151306,0.0047119068913161755
,0.0985935777425766,0.2257087230682373,0.011544608511030674,0.3747040331363678,0.27135759592056274,0.018091443926095963
,0.04948149248957634,0.6215266585350037,0.007258341182023287,0.2157643437385559,0.09344799816608429,0.012521134689450264
,0.07863884419202805,0.533553421497345,0.009740653447806835,0.21929411590099335,0.14930914342403412,0.009463752619922161
,0.13230127096176147,0.14530180394649506,0.004365875851362944,0.4258739650249481,0.2862735390663147,0.005883640609681606
,0.06864509731531143,0.5385844707489014,0.008443521335721016,0.3166491687297821,0.06013236194849014,0.0075453962199389935
,0.07786960899829865,0.7276358008384705,0.008772183209657669,0.07143086194992065,0.10074447840452194,0.013547132723033428
,0.07950660586357117,0.3604763150215149,0.01494774129241705,0.3811963200569153,0.15429805219173431,0.009574965573847294
,0.07037185877561569,0.35849252343177795,0.009906983003020287,0.3835175335407257,0.16225390136241913,0.015457217581570148
,0.0004913419834338129,0.0003832915681414306,0.0002107956970576197,0.9976980090141296,0.0009868151973932981,0.0002298078907188028
,0.000612470437772572,0.0012074903352186084,0.0002524787269067019,0.0015119323506951332,0.9950531125068665,0.0013626265572384
,0.06451462209224701,0.7871513962745667,0.006475378759205341,0.09345874935388565,0.04169595614075661,0.006703946273773909
,0.06432174146175385,0.18792352080345154,0.012436834163963795,0.40106910467147827,0.3020351529121399,0.032213639467954636
,0.04837954789400101,0.11126033961772919,0.011534941382706165,0.3799959421157837,0.43611887097358704,0.012710406444966793
,0.03846602141857147,0.36574453115463257,0.009089723229408264,0.5568733811378479,0.025445206090807915,0.004381121136248112
,0.8664931654930115,0.0027926787734031677,0.001938045839779079,0.12149251997470856,0.006482972297817469,0.0008007864817045629
,0.06726488471031189,0.26697269082069397,0.015934303402900696,0.49758580327033997,0.1362106204032898,0.016031667590141296
,0.2694876492023468,0.28909680247306824,0.010605656541883945,0.12309297174215317,0.2939004898071289,0.013816422782838345
,0.011287871748209,0.08576401323080063,0.004004091490060091,0.7973398566246033,0.09853058308362961,0.00307353213429451
,0.05205168202519417,0.150924950838089,0.00886122602969408,0.48739561438560486,0.2853110134601593,0.015455514192581177
,0.0025158096104860306,0.0023640990257263184,0.0013795598642900586,0.9514327049255371,0.04136030748486519,0.0009474870748817921
,0.020992320030927658,0.7609944343566895,0.008383333683013916,0.12458307296037674,0.08150134980678558,0.00354560068808496
,0.00409333873540163,0.0058163865469396114,0.0005687763332389295,0.06335270404815674,0.9250901937484741,0.0010785534977912903
,0.02172597497701645,0.8425083756446838,0.006540781818330288,0.11257627606391907,0.013851325958967209,0.0027971614617854357
,0.09812348335981369,0.2745208740234375,0.017518265172839165,0.42155513167381287,0.17497935891151428,0.013302955776453018
,0.691893458366394,0.08472949266433716,0.004226681310683489,0.15303610265254974,0.0616331547498703,0.004481024574488401
,0.05221053957939148,0.7954489588737488,0.006490970496088266,0.12369641661643982,0.01724371686577797,0.004909447394311428
,0.0661093220114708,0.4282820522785187,0.01387192402034998,0.1993904560804367,0.2784311771392822,0.013915046118199825
,0.002390448236837983,0.9874881505966187,0.0010136459022760391,0.004632564261555672,0.003087585559114814,0.0013875794829800725
,0.029387924820184708,0.34771254658699036,0.0061830212362110615,0.06770768016576767,0.5212717056274414,0.027737099677324295
,0.10729251056909561,0.20835883915424347,0.00910197850316763,0.500852644443512,0.16348674893379211,0.01090724766254425
,0.1510891616344452,0.46708858013153076,0.007712961174547672,0.2450425773859024,0.11600960791110992,0.013057072646915913
,0.04816897213459015,0.6352543234825134,0.017689313739538193,0.12102060765028,0.16264992952346802,0.015217014588415623
,0.04709947109222412,0.31673464179039,0.011098173446953297,0.47167685627937317,0.14358124136924744,0.00980958342552185
,0.025708729401230812,0.8424527049064636,0.008890663273632526,0.054871056228876114,0.054440975189208984,0.013635846786201
,0.04318559169769287,0.029616737738251686,0.0031532987486571074,0.03740602731704712,0.8757268190383911,0.010911512188613415
,0.07539395242929459,0.5252503752708435,0.00988264475017786,0.2430170476436615,0.133156418800354,0.013299543410539627
,0.030985014513134956,0.84452223777771,0.008817315101623535,0.07322559505701065,0.03516507148742676,0.007284841034561396
,0.06286777555942535,0.04460391402244568,0.0067941960878670216,0.7197434902191162,0.1613575518131256,0.004633049480617046
,0.002827559830620885,0.0023757806047797203,0.001001835335046053,0.886884331703186,0.10414572805166245,0.002764715813100338
,0.03592976927757263,0.0947054773569107,0.008476363494992256,0.12455073744058609,0.7031077742576599,0.033229850232601166
,0.0759173184633255,0.24637871980667114,0.02378832921385765,0.3397660255432129,0.2796899378299713,0.03445962816476822
,0.0407932884991169,0.24101358652114868,0.007517308462411165,0.5718899965286255,0.13087105751037598,0.007914825342595577
,0.013025741092860699,0.946793794631958,0.003333497093990445,0.0278445053845644,0.006208342034369707,0.0027941428124904633
,0.05750548094511032,0.31012699007987976,0.009788881987333298,0.2625807225704193,0.349583238363266,0.010414689779281616
,0.01889202371239662,0.8179057836532593,0.0050556715577840805,0.10371872037649155,0.051451124250888824,0.0029767267405986786
,0.033745985478162766,0.46534067392349243,0.005051928106695414,0.4578291177749634,0.03553478419780731,0.0024976469576358795
,0.05315553769469261,0.44383877515792847,0.007769195828586817,0.3246060907840729,0.16293056309223175,0.007699836976826191
,0.016937745735049248,0.19943150877952576,0.0076573737896978855,0.6727617979049683,0.09524285048246384,0.007968691177666187
,0.06411966681480408,0.6134722828865051,0.011313454248011112,0.1544680893421173,0.1431289166212082,0.01349759753793478
,0.023711880668997765,0.9328473210334778,0.002180899493396282,0.020708099007606506,0.017797980457544327,0.0027537569403648376
,0.05822465568780899,0.7595837116241455,0.015757067129015923,0.10874542593955994,0.049776215106248856,0.007912907749414444
,0.05577585846185684,0.7453396320343018,0.00793963111937046,0.1044025644659996,0.0776166245341301,0.008925754576921463
,0.026338748633861542,0.7839831709861755,0.006510608363896608,0.1130358949303627,0.06207990646362305,0.008051813580095768
,0.8362990617752075,0.016135064885020256,0.004487833008170128,0.13476155698299408,0.005737699568271637,0.002578731393441558
,0.15324068069458008,0.4664733409881592,0.011304637417197227,0.18952304124832153,0.16276495158672333,0.016693290323019028
,0.07405491918325424,0.3750780522823334,0.01808319240808487,0.276917964220047,0.24118059873580933,0.014685185626149178
,0.033122140914201736,0.025993213057518005,0.0009464039467275143,0.9223459362983704,0.015868552029132843,0.001723780296742916
,0.023543452844023705,0.20495501160621643,0.22438198328018188,0.2457587718963623,0.2881181240081787,0.013242664746940136
,0.08141141384840012,0.25811758637428284,0.00786285288631916,0.49574312567710876,0.1483127325773239,0.008552252314984798
,0.018530042842030525,0.9323186874389648,0.004158530849963427,0.03048001416027546,0.011026552878320217,0.0034862463362514973
,0.04859727621078491,0.6023995876312256,0.012851175852119923,0.24466362595558167,0.08234476298093796,0.009143480099737644
,0.07775130867958069,0.15740744769573212,0.014355014078319073,0.45514824986457825,0.2787874937057495,0.016550524160265923
,0.06524911522865295,0.30553391575813293,0.009653119370341301,0.5338743329048157,0.07900766283273697,0.0066817644983530045
,0.03793233633041382,0.5569312572479248,0.010893103666603565,0.18114356696605682,0.20065927505493164,0.01244048960506916
,0.011277535930275917,0.485030859708786,0.006947842426598072,0.2406713217496872,0.250985324382782,0.005087102297693491
,0.001031852443702519,0.9947840571403503,0.001750666182488203,0.0015570896212011576,0.0005596916889771819,0.00031661809771321714
,0.0036837293300777674,0.9870331287384033,0.0010208886815235019,0.005426130257546902,0.0020293272100389004,0.0008067861781455576
,0.003851426299661398,0.9747980237007141,0.0033962989691644907,0.013054915703833103,0.002584961010143161,0.002314280718564987
,0.03752482309937477,0.37341949343681335,0.01354970596730709,0.3393600881099701,0.2238275706768036,0.012318318709731102
,0.009697173722088337,0.9270898103713989,0.003416256047785282,0.026449820026755333,0.018983637914061546,0.01436333917081356
,0.001994132064282894,0.18425296247005463,0.8007137775421143,0.01047154888510704,0.0014100425178185105,0.0011575397802516818
,0.0022163360845297575,0.9329273104667664,0.05990803614258766,0.0025978432968258858,0.0008115347591228783,0.0015389475738629699
,0.05141327902674675,0.11696545034646988,0.011862274259328842,0.36462971568107605,0.44204986095428467,0.013079343363642693
,0.016865691170096397,0.04320250451564789,0.002365956548601389,0.9091874361038208,0.02662302926182747,0.0017553404904901981
,0.020343689247965813,0.6279197931289673,0.015075791627168655,0.2654591500759125,0.06914941221475601,0.002052104799076915
,0.08247727155685425,0.15623421967029572,0.007170516066253185,0.6232530474662781,0.11801078915596008,0.012854126282036304
,0.05423326417803764,0.313382089138031,0.007403253577649593,0.4219938814640045,0.19244122505187988,0.010546308942139149
,0.0069996872916817665,0.9621992707252502,0.011162844486534595,0.015498246066272259,0.0034720429684966803,0.0006680648075416684
,0.01583484187722206,0.8380866646766663,0.005509953945875168,0.0979062169790268,0.025745859369635582,0.01691647619009018
,0.05277056619524956,0.40973684191703796,0.010616484098136425,0.29096904397010803,0.22250871360301971,0.013398424722254276
,0.013447695411741734,0.0939435213804245,0.0023963337298482656,0.18424782156944275,0.7001984715461731,0.005766207352280617
,0.05037832260131836,0.17539174854755402,0.012867541052401066,0.5053480267524719,0.2381555736064911,0.017858777195215225
,0.22630268335342407,0.31425023078918457,0.013429390266537666,0.33610913157463074,0.09784077107906342,0.012067791074514389
,0.0165201798081398,0.8597921133041382,0.0027420655824244022,0.03506423532962799,0.07977472990751266,0.006106765475124121
,0.015652233734726906,0.8712274432182312,0.008645975030958652,0.08553512394428253,0.01563393510878086,0.003305428195744753
,0.03690221905708313,0.5490826964378357,0.0057845632545650005,0.24952580034732819,0.1434941589832306,0.01521056517958641
,0.0455382876098156,0.7356467843055725,0.014925220981240273,0.11970700323581696,0.04979415237903595,0.034388426691293716
,0.20695605874061584,0.24685333669185638,0.017644882202148438,0.22657935321331024,0.288312703371048,0.013653655536472797
,0.04932451248168945,0.8183187246322632,0.014738503843545914,0.08955191820859909,0.022724708542227745,0.0053416090086102486
,0.06558540463447571,0.2695249319076538,0.017072245478630066,0.4733284115791321,0.16046443581581116,0.014024610631167889
,0.05459369719028473,0.6263234615325928,0.011809988878667355,0.15510521829128265,0.12957040965557098,0.02259719930589199
,0.012287423945963383,0.9132797718048096,0.004441401455551386,0.04410236328840256,0.019542165100574493,0.006346809212118387
,0.00917237438261509,0.8979657292366028,0.005624858662486076,0.06758394092321396,0.01665043830871582,0.0030027665197849274
,0.04515267163515091,0.20631185173988342,0.010213720612227917,0.2638857066631317,0.4654276371002197,0.00900836568325758
,0.03791720047593117,0.41822710633277893,0.005541547201573849,0.21817182004451752,0.31015706062316895,0.009985310956835747
,0.06749554723501205,0.3895319402217865,0.013614099472761154,0.20928515493869781,0.2894800305366516,0.030593225732445717
,0.0016561662778258324,0.988121509552002,0.0013129382859915495,0.0031210503075271845,0.005243308376520872,0.0005450542666949332
,0.0021700949873775244,0.9917011857032776,0.0011193801183253527,0.002799242502078414,0.001389725017361343,0.000820495595689863
,0.001797251170501113,0.983831524848938,0.0023369290865957737,0.009187668561935425,0.0019717917311936617,0.0008749335538595915
,0.0138887083157897,0.11179623007774353,0.005910065490752459,0.6667839288711548,0.19546596705913544,0.0061550685204565525
,0.994225800037384,0.0006243593525141478,0.0005163684254512191,0.0031572405714541674,0.001201680744998157,0.00027453547227196395
,0.029366150498390198,0.7255346179008484,0.005229847505688667,0.16649574041366577,0.06772759556770325,0.005646164994686842
,0.05098456144332886,0.504648745059967,0.019239012151956558,0.31577324867248535,0.09334751218557358,0.016006916761398315
,0.11339547485113144,0.08331260830163956,0.008994366973638535,0.7247408032417297,0.06519317626953125,0.004363553132861853
,0.030036918818950653,0.4714793562889099,0.008841784670948982,0.27862000465393066,0.1990414410829544,0.011980482377111912
,0.039918407797813416,0.4339309334754944,0.020168032497167587,0.3373391032218933,0.16137021780014038,0.0072732227854430676
,0.08968871086835861,0.3210045397281647,0.014799297787249088,0.3159993588924408,0.24470195174217224,0.013806100003421307
,0.07956399023532867,0.3328153192996979,0.008543766103684902,0.4299451410770416,0.13797035813331604,0.011161341331899166
,0.06279276311397552,0.2275800108909607,0.012597511522471905,0.5694133043289185,0.10395126044750214,0.02366521768271923
,0.11237332969903946,0.031673967838287354,0.00572757376357913,0.6959049701690674,0.14666934311389923,0.007650833576917648
,0.012105181813240051,0.017125006765127182,0.004222990479320288,0.8686464428901672,0.08617845922708511,0.011721978895366192
,0.03299904987215996,0.39619529247283936,0.008192945271730423,0.4609552323818207,0.09672608971595764,0.004931317176669836
,0.023157291114330292,0.8133276700973511,0.006155831273645163,0.11262731999158859,0.03671330213546753,0.008018429391086102
,0.04739420861005783,0.3112139403820038,0.0127747543156147,0.45686954259872437,0.16374589502811432,0.008001663722097874
,0.04243175685405731,0.41612809896469116,0.013686700724065304,0.4268760681152344,0.08980479091405869,0.011072593741118908
,0.03131299838423729,0.4420235753059387,0.005184132140129805,0.48159071803092957,0.03516308590769768,0.004725561011582613
,0.10515967756509781,0.034257665276527405,0.0027644746005535126,0.24168246984481812,0.6126222610473633,0.003513389965519309
,0.12670202553272247,0.5790202021598816,0.014316422864794731,0.13936111330986023,0.12005260586738586,0.0205476563423872
,0.08284646272659302,0.22818486392498016,0.013942362740635872,0.4288322925567627,0.2334688901901245,0.012725242413580418
,0.016663383692502975,0.8921520113945007,0.006716485135257244,0.035244572907686234,0.03803061321377754,0.011192983947694302
,0.05346044525504112,0.08606058359146118,0.012745233252644539,0.24105693399906158,0.5888425707817078,0.017834225669503212
,0.08814582973718643,0.47795602679252625,0.007813064381480217,0.3209676742553711,0.09151039272546768,0.013606962747871876
,0.0588483102619648,0.2896096408367157,0.011256863363087177,0.4081922471523285,0.21829161047935486,0.01380132231861353
,0.07262047380208969,0.20002339780330658,0.01050690095871687,0.671579122543335,0.03615877404808998,0.009111307561397552
,0.004224685486406088,0.9748209118843079,0.002474720822647214,0.01498641911894083,0.002505868673324585,0.0009872927330434322
,0.07631761580705643,0.2291068732738495,0.016520213335752487,0.23228368163108826,0.42548176646232605,0.020289916545152664
,0.08755072206258774,0.5842905640602112,0.009134522639214993,0.24019674956798553,0.06875725835561752,0.010070162825286388
,0.030271703377366066,0.3995046019554138,0.008313385769724846,0.3820492923259735,0.17218177020549774,0.0076792119070887566
,0.0025371965020895004,0.9834101796150208,0.0010443582432344556,0.005734394304454327,0.0028046555817127228,0.004469054751098156
,0.02734440378844738,0.9304194450378418,0.0040272814221680164,0.019151518121361732,0.014313959516584873,0.0047432114370167255
,0.0008933505741879344,0.9945452213287354,0.0023706427309662104,0.0007203831919468939,0.00029268962680362165,0.0011777542531490326
,0.07809870690107346,0.545129120349884,0.010857287794351578,0.29159945249557495,0.06483311206102371,0.009482364170253277
,0.35614117980003357,0.32417944073677063,0.025479910895228386,0.11715203523635864,0.1680782288312912,0.008969194255769253
,0.020306356251239777,0.5352569222450256,0.43483471870422363,0.0034974985755980015,0.004585367161780596,0.0015191201819106936
,0.16412311792373657,0.2985537350177765,0.013936903327703476,0.13829024136066437,0.35989588499069214,0.025200165808200836
,0.04315632954239845,0.41262829303741455,0.012359903194010258,0.39710095524787903,0.12904784083366394,0.0057065836153924465
,0.05846790969371796,0.1732942759990692,0.013185493648052216,0.5171120166778564,0.2261030226945877,0.011837233789265156
,0.04719031974673271,0.4342110753059387,0.009419355541467667,0.39574381709098816,0.1041608452796936,0.009274646639823914
,0.03588857874274254,0.13938550651073456,0.017173880711197853,0.3445708155632019,0.45186087489128113,0.011120387353003025
,0.07312415540218353,0.5398223996162415,0.00789908692240715,0.3133555054664612,0.060681071132421494,0.0051177931018173695
,0.08665585517883301,0.30232641100883484,0.01404170785099268,0.3065575957298279,0.2660292685031891,0.024389129132032394
,0.0024930101353675127,0.9921920895576477,0.0011762434151023626,0.0022036905866116285,0.0014927377924323082,0.00044221783173270524
,0.006190810818225145,0.021927539259195328,0.002952117472887039,0.9257550239562988,0.04153590276837349,0.001638611312955618
,0.04260778799653053,0.6914650797843933,0.012274505570530891,0.06579813361167908,0.1740264743566513,0.013827978633344173
,0.008675205521285534,0.1926240772008896,0.763580858707428,0.029395543038845062,0.004122915677726269,0.00160133873578161
,0.04846453294157982,0.11039850860834122,0.007809574715793133,0.7340534329414368,0.09016311168670654,0.00911088939756155
,0.0394134595990181,0.4816574156284332,0.01102482620626688,0.20933561027050018,0.2292577177286148,0.029311001300811768
,0.04640060290694237,0.2389315664768219,0.011231857351958752,0.3711805045604706,0.32283779978752136,0.009417691268026829
,0.06347519159317017,0.5751711130142212,0.009810833260416985,0.2023310363292694,0.13405053317546844,0.015161287970840931
,0.046666987240314484,0.2293182909488678,0.008936509490013123,0.42710617184638977,0.28053590655326843,0.007436119485646486
,0.04427795484662056,0.47222810983657837,0.010704855434596539,0.25893521308898926,0.19446659088134766,0.019387220963835716
,0.2408163994550705,0.4972773790359497,0.007386329583823681,0.20772255957126617,0.039485346525907516,0.007311926688998938
,0.031653277575969696,0.6207445859909058,0.004947454668581486,0.2679082751274109,0.06537162512540817,0.009374715387821198
,0.11560636758804321,0.2586592137813568,0.012950570322573185,0.4756704866886139,0.12340337783098221,0.01370993722230196
,0.03850605711340904,0.24153564870357513,0.005020048003643751,0.6685445308685303,0.04301987960934639,0.0033738347701728344
,0.037192750722169876,0.770538330078125,0.008739780634641647,0.11411383748054504,0.0581229105591774,0.011292431503534317
,0.037633609026670456,0.11430752277374268,0.006188582628965378,0.6309161186218262,0.20513713359832764,0.005816990043967962
,0.037801794707775116,0.047495435923337936,0.0028863735496997833,0.8138914108276367,0.0949452817440033,0.0029797323513776064
,0.008622056804597378,0.9609389901161194,0.0035402043722569942,0.019410373643040657,0.004633625037968159,0.002854670165106654
,0.16681955754756927,0.13438019156455994,0.005691405851393938,0.5503237247467041,0.13064146041870117,0.01214355044066906
,0.13668213784694672,0.12211188673973083,0.00895716343075037,0.39855334162712097,0.31407496333122253,0.019620545208454132
,0.01134551502764225,0.08373625576496124,0.17731183767318726,0.6956180334091187,0.028082966804504395,0.0039052795618772507
,0.001622866722755134,0.9929208159446716,0.0006345565197989345,0.0022717174142599106,0.00116394751239568,0.0013860987965017557
,0.020638858899474144,0.15142196416854858,0.004819356836378574,0.18578505516052246,0.6275660395622253,0.009768701158463955
,0.04096854850649834,0.15917861461639404,0.005311199929565191,0.25199899077415466,0.5323286652565002,0.010213954374194145
,0.0012425610329955816,0.002068737056106329,0.0006459531141445041,0.9915213584899902,0.003996436949819326,0.0005249270470812917
,0.03843240812420845,0.1433861255645752,0.00854253489524126,0.7233680486679077,0.07802572101354599,0.008245191536843777
,0.04242745041847229,0.11939982324838638,0.013231996446847916,0.5505534410476685,0.24955804646015167,0.02482919581234455
,0.08758068084716797,0.168636292219162,0.010638019070029259,0.5700010061264038,0.1491951048374176,0.013948849402368069
,0.03986009582877159,0.2101546972990036,0.0061716316267848015,0.6649312973022461,0.07376588881015778,0.005116450600326061
,0.07934720069169998,0.42700743675231934,0.011897042393684387,0.3298080563545227,0.14357805252075195,0.008362235501408577
,0.05469668656587601,0.5264574289321899,0.010328046046197414,0.2134953737258911,0.18734826147556305,0.007674211170524359
,0.06288694590330124,0.002164127305150032,0.0006300219683907926,0.9300258159637451,0.0038445936515927315,0.0004484547534957528
,0.03883541747927666,0.6935142874717712,0.007860906422138214,0.14127294719219208,0.10028118640184402,0.018235284835100174
,0.057245299220085144,0.29006949067115784,0.009934959933161736,0.4011118710041046,0.2299598753452301,0.011678560636937618
,0.07818108052015305,0.2299334853887558,0.014422784559428692,0.4290328323841095,0.2263432741165161,0.02208651788532734
,0.026610195636749268,0.12650655210018158,0.0054010190069675446,0.28731781244277954,0.5459707379341125,0.008193663321435452
,0.05111178010702133,0.5157466530799866,0.009486112743616104,0.2645837664604187,0.14218635857105255,0.01688537187874317
,0.03782515600323677,0.09859742969274521,0.007774685509502888,0.49111250042915344,0.35405537486076355,0.010634851641952991
,0.15149572491645813,0.2905992567539215,0.019207829609513283,0.4054432213306427,0.12007682770490646,0.013177173212170601
,0.010688189417123795,0.05919510871171951,0.0023966198787093163,0.9160552024841309,0.01048355083912611,0.0011813121382147074
,0.16273288428783417,0.2683545649051666,0.006042012479156256,0.4386882483959198,0.11730093508958817,0.00688140420243144
,0.09085077792406082,0.39848002791404724,0.024844011291861534,0.35518398880958557,0.11575905978679657,0.014882109127938747
,0.04740691930055618,0.1510966271162033,0.006246435455977917,0.20201969146728516,0.5807024240493774,0.012527902610599995
,0.031049825251102448,0.8410502076148987,0.007575709372758865,0.0923561230301857,0.024154379963874817,0.0038137442898005247
,0.04055153205990791,0.8343367576599121,0.0042748767882585526,0.05505504459142685,0.05158664286136627,0.014194982126355171
,0.11098138988018036,0.3509094715118408,0.021711695939302444,0.33681395649909973,0.1719389259815216,0.007644598372280598
,0.051377106457948685,0.2124510556459427,0.014840982854366302,0.655254065990448,0.061056576669216156,0.005020199343562126
,0.07113005220890045,0.2155199497938156,0.007498153951019049,0.6485492587089539,0.050849974155426025,0.006452545057982206
,0.006865425501018763,0.011357287876307964,0.0015136207221075892,0.9736163020133972,0.005517508834600449,0.001129865413531661
,0.02422345243394375,0.02190227247774601,0.01598268747329712,0.8373501300811768,0.09659658372402191,0.003944787662476301
,0.17513267695903778,0.09225569665431976,0.02044598199427128,0.5429165959358215,0.1626254916191101,0.006623511668294668
,0.060954414308071136,0.49151280522346497,0.00523290503770113,0.1517871469259262,0.2811116576194763,0.009401131421327591
,0.02414262853562832,0.01591607928276062,0.004210814367979765,0.946845293045044,0.0069586895406246185,0.0019264912698417902
,0.06554026901721954,0.19534030556678772,0.00854548905044794,0.4483083486557007,0.2712002396583557,0.011065257713198662
,0.07512844353914261,0.21494799852371216,0.010902905836701393,0.5669376850128174,0.12304037809371948,0.009042657911777496
,0.011789205484092236,0.8800746202468872,0.007800315972417593,0.09299269318580627,0.005712993908673525,0.0016301865689456463
,0.05627810209989548,0.5851039886474609,0.013049613684415817,0.20178119838237762,0.1296943575143814,0.014092723838984966
